Date,Session source - GA4,Session medium - GA4,Session campaign - GA4,Event name - GA4,Traffic source,Paid / Organic,"Sessions - GA4, event based",Event count - GA4,Event value - GA4 (USD),Week of
2024-07-28,google,cpc,DF - Leads - Search,first_visit,Google,Paid,,22,0,7/22/24
2024-07-28,google,cpc,DF - Leads - Search,form_start,Google,Paid,,4,0,7/22/24
2024-07-28,google,cpc,DF - Leads - Search,form_submission,Google,Paid,,3,0,7/22/24
2024-07-28,(direct),(none),(direct),page_view,Direct,Organic,,3,0,7/22/24
2024-07-28,google,organic,(organic),page_view,Google,Organic,,11,0,7/22/24
2024-07-28,google,cpc,DF - Leads - Search,page_view,Google,Paid,,31,0,7/22/24
2024-07-28,google,organic,(organic),scroll,Google,Organic,,3,0,7/22/24
2024-07-28,google,cpc,DF - Leads - Search,scroll,Google,Paid,,6,0,7/22/24
2024-07-28,(direct),(none),(direct),session_start,Direct,Organic,3,3,0,7/22/24
2024-07-28,google,organic,(organic),session_start,Google,Organic,6,6,0,7/22/24
2024-07-28,google,cpc,DF - Leads - Search,session_start,Google,Paid,25,25,0,7/22/24
2024-07-28,(direct),(none),(direct),user_engagement,Direct,Organic,,1,0,7/22/24
2024-07-28,google,organic,(organic),user_engagement,Google,Organic,,1,0,7/22/24
2024-07-28,google,cpc,DF - Leads - Search,user_engagement,Google,Paid,,10,0,7/22/24
2024-07-29,(direct),(none),(direct),first_visit,Direct,Organic,,2,0,7/29/24
2024-07-29,google,organic,(organic),first_visit,Google,Organic,,2,0,7/29/24
2024-07-29,google,cpc,DF - Brand,first_visit,Google,Paid,,1,0,7/29/24
2024-07-29,google,cpc,DF - Leads - Call Only,first_visit,Google,Paid,,2,0,7/29/24
2024-07-29,google,cpc,DF - Leads - Search,first_visit,Google,Paid,,5,0,7/29/24
2024-07-29,google,cpc,DF - Leads - Call Only,form_start,Google,Paid,,1,0,7/29/24
2024-07-29,(direct),(none),(direct),page_view,Direct,Organic,,3,0,7/29/24
2024-07-29,google,organic,(organic),page_view,Google,Organic,,3,0,7/29/24
2024-07-29,google,cpc,DF - Brand,page_view,Google,Paid,,1,0,7/29/24
2024-07-29,google,cpc,DF - Leads - Call Only,page_view,Google,Paid,,2,0,7/29/24
2024-07-29,google,cpc,DF - Leads - Search,page_view,Google,Paid,,8,0,7/29/24
2024-07-29,google,organic,(organic),scroll,Google,Organic,,1,0,7/29/24
2024-07-29,google,cpc,DF - Brand,scroll,Google,Paid,,1,0,7/29/24
2024-07-29,google,cpc,DF - Leads - Call Only,scroll,Google,Paid,,1,0,7/29/24
2024-07-29,google,cpc,DF - Leads - Search,scroll,Google,Paid,,2,0,7/29/24
2024-07-29,(direct),(none),(direct),session_start,Direct,Organic,4,4,0,7/29/24
2024-07-29,google,organic,(organic),session_start,Google,Organic,3,3,0,7/29/24
2024-07-29,google,cpc,DF - Brand,session_start,Google,Paid,1,1,0,7/29/24
2024-07-29,google,cpc,DF - Leads - Call Only,session_start,Google,Paid,2,2,0,7/29/24
2024-07-29,google,cpc,DF - Leads - Search,session_start,Google,Paid,8,8,0,7/29/24
2024-07-29,(direct),(none),(direct),user_engagement,Direct,Organic,,1,0,7/29/24
2024-07-29,google,cpc,DF - Brand,user_engagement,Google,Paid,,1,0,7/29/24
2024-07-29,google,cpc,DF - Leads - Call Only,user_engagement,Google,Paid,,1,0,7/29/24
2024-07-29,google,cpc,DF - Leads - Search,user_engagement,Google,Paid,,4,0,7/29/24
2024-07-30,(direct),(none),(direct),click,Direct,Organic,,1,0,7/29/24
2024-07-30,google,organic,(organic),click,Google,Organic,,1,0,7/29/24
2024-07-30,tagassistant.google.com,referral,(referral),click,Google,Organic,,1,0,7/29/24
2024-07-30,(direct),(none),(direct),click_to_call_website,Direct,Organic,,1,0,7/29/24
2024-07-30,tagassistant.google.com,referral,(referral),click_to_call_website,Google,Organic,,1,0,7/29/24
2024-07-30,(direct),(none),(direct),eligibility_form_submission,Direct,Organic,,4,0,7/29/24
2024-07-30,tagassistant.google.com,referral,(referral),eligibility_form_submission,Google,Organic,,1,0,7/29/24
2024-07-30,google,organic,(organic),file_download,Google,Organic,,1,0,7/29/24
2024-07-30,(direct),(none),(direct),first_visit,Direct,Organic,,14,0,7/29/24
2024-07-30,google,cpc,(organic),first_visit,Google,Paid,,2,0,7/29/24
2024-07-30,google,organic,(organic),first_visit,Google,Organic,,12,0,7/29/24
2024-07-30,tagassistant.google.com,referral,(referral),first_visit,Google,Organic,,1,0,7/29/24
2024-07-30,(direct),(none),(direct),form_start,Direct,Organic,,2,0,7/29/24
2024-07-30,tagassistant.google.com,referral,(referral),form_start,Google,Organic,,2,0,7/29/24
2024-07-30,(direct),(none),(direct),page_view,Direct,Organic,,22,0,7/29/24
2024-07-30,google,cpc,(organic),page_view,Google,Paid,,2,0,7/29/24
2024-07-30,google,organic,(organic),page_view,Google,Organic,,27,0,7/29/24
2024-07-30,tagassistant.google.com,referral,(referral),page_view,Google,Organic,,4,0,7/29/24
2024-07-30,(direct),(none),(direct),scroll,Direct,Organic,,6,0,7/29/24
2024-07-30,google,organic,(organic),scroll,Google,Organic,,10,0,7/29/24
2024-07-30,tagassistant.google.com,referral,(referral),scroll,Google,Organic,,1,0,7/29/24
2024-07-30,(direct),(none),(direct),session_start,Direct,Organic,16,16,0,7/29/24
2024-07-30,google,cpc,(organic),session_start,Google,Paid,2,2,0,7/29/24
2024-07-30,google,organic,(organic),session_start,Google,Organic,13,13,0,7/29/24
2024-07-30,tagassistant.google.com,referral,(referral),session_start,Google,Organic,2,2,0,7/29/24
2024-07-30,(direct),(none),(direct),user_engagement,Direct,Organic,,5,0,7/29/24
2024-07-30,google,cpc,(organic),user_engagement,Google,Paid,,1,0,7/29/24
2024-07-30,google,organic,(organic),user_engagement,Google,Organic,,12,0,7/29/24
2024-07-30,tagassistant.google.com,referral,(referral),user_engagement,Google,Organic,,2,0,7/29/24
2024-07-31,google,cpc,(organic),eligibility_form_submission,Google,Paid,,4,0,7/29/24
2024-07-31,yahoo,organic,(organic),eligibility_form_submission,Yahoo,Organic,,4,0,7/29/24
2024-07-31,bing,organic,(organic),file_download,Bing,Organic,,1,0,7/29/24
2024-07-31,(direct),(none),(direct),first_visit,Direct,Organic,,18,0,7/29/24
2024-07-31,google,cpc,(organic),first_visit,Google,Paid,,3,0,7/29/24
2024-07-31,bing,organic,(organic),first_visit,Bing,Organic,,2,0,7/29/24
2024-07-31,google,organic,(organic),first_visit,Google,Organic,,16,0,7/29/24
2024-07-31,yahoo,organic,(organic),first_visit,Yahoo,Organic,,1,0,7/29/24
2024-07-31,google,cpc,(referral),first_visit,Google,Paid,,1,0,7/29/24
2024-07-31,google,cpc,DF - Brand,first_visit,Google,Paid,,1,0,7/29/24
2024-07-31,google,cpc,DF - Leads - Call Only,first_visit,Google,Paid,,1,0,7/29/24
2024-07-31,google,cpc,DF - Leads - Search,first_visit,Google,Paid,,14,0,7/29/24
2024-07-31,(direct),(none),(direct),form_start,Direct,Organic,,2,0,7/29/24
2024-07-31,google,cpc,(organic),form_start,Google,Paid,,2,0,7/29/24
2024-07-31,google,organic,(organic),form_start,Google,Organic,,1,0,7/29/24
2024-07-31,yahoo,organic,(organic),form_start,Yahoo,Organic,,1,0,7/29/24
2024-07-31,(direct),(none),(direct),page_view,Direct,Organic,,23,0,7/29/24
2024-07-31,google,cpc,(organic),page_view,Google,Paid,,5,0,7/29/24
2024-07-31,bing,organic,(organic),page_view,Bing,Organic,,3,0,7/29/24
2024-07-31,google,organic,(organic),page_view,Google,Organic,,33,0,7/29/24
2024-07-31,yahoo,organic,(organic),page_view,Yahoo,Organic,,3,0,7/29/24
2024-07-31,google,cpc,(referral),page_view,Google,Paid,,1,0,7/29/24
2024-07-31,google,cpc,DF - Brand,page_view,Google,Paid,,1,0,7/29/24
2024-07-31,google,cpc,DF - Leads - Call Only,page_view,Google,Paid,,1,0,7/29/24
2024-07-31,google,cpc,DF - Leads - Search,page_view,Google,Paid,,16,0,7/29/24
2024-07-31,(direct),(none),(direct),scroll,Direct,Organic,,3,0,7/29/24
2024-07-31,google,cpc,(organic),scroll,Google,Paid,,3,0,7/29/24
2024-07-31,bing,organic,(organic),scroll,Bing,Organic,,1,0,7/29/24
2024-07-31,google,organic,(organic),scroll,Google,Organic,,13,0,7/29/24
2024-07-31,yahoo,organic,(organic),scroll,Yahoo,Organic,,1,0,7/29/24
2024-07-31,google,cpc,DF - Brand,scroll,Google,Paid,,1,0,7/29/24
2024-07-31,google,cpc,DF - Leads - Search,scroll,Google,Paid,,4,0,7/29/24
2024-07-31,(direct),(none),(direct),session_start,Direct,Organic,21,21,0,7/29/24
2024-07-31,google,cpc,(organic),session_start,Google,Paid,3,3,0,7/29/24
2024-07-31,bing,organic,(organic),session_start,Bing,Organic,2,2,0,7/29/24
2024-07-31,google,organic,(organic),session_start,Google,Organic,18,18,0,7/29/24
2024-07-31,yahoo,organic,(organic),session_start,Yahoo,Organic,1,1,0,7/29/24
2024-07-31,google,cpc,(referral),session_start,Google,Paid,1,1,0,7/29/24
2024-07-31,google,cpc,DF - Brand,session_start,Google,Paid,1,1,0,7/29/24
2024-07-31,google,cpc,DF - Leads - Call Only,session_start,Google,Paid,1,1,0,7/29/24
2024-07-31,google,cpc,DF - Leads - Search,session_start,Google,Paid,15,15,0,7/29/24
2024-07-31,(direct),(none),(direct),user_engagement,Direct,Organic,,4,0,7/29/24
2024-07-31,(not set),(not set),(not set),user_engagement,Other,Paid,,1,0,7/29/24
2024-07-31,google,cpc,(organic),user_engagement,Google,Paid,,2,0,7/29/24
2024-07-31,bing,organic,(organic),user_engagement,Bing,Organic,,1,0,7/29/24
2024-07-31,google,organic,(organic),user_engagement,Google,Organic,,9,0,7/29/24
2024-07-31,yahoo,organic,(organic),user_engagement,Yahoo,Organic,,1,0,7/29/24
2024-07-31,google,cpc,(referral),user_engagement,Google,Paid,,1,0,7/29/24
2024-07-31,google,cpc,DF - Leads - Search,user_engagement,Google,Paid,,7,0,7/29/24
2024-08-01,google,organic,(organic),click,Google,Organic,,1,0,7/29/24
2024-08-01,google,organic,(organic),click_to_call_website,Google,Organic,,1,0,7/29/24
2024-08-01,google,cpc,DF - Leads - Search,click_to_call_website,Google,Paid,,1,0,7/29/24
2024-08-01,(direct),(none),(direct),eligibility_form_submission,Direct,Organic,,2,0,7/29/24
2024-08-01,google,cpc,(organic),eligibility_form_submission,Google,Paid,,2,0,7/29/24
2024-08-01,(direct),(none),(direct),first_visit,Direct,Organic,,8,0,7/29/24
2024-08-01,google,cpc,(organic),first_visit,Google,Paid,,2,0,7/29/24
2024-08-01,bing,organic,(organic),first_visit,Bing,Organic,,2,0,7/29/24
2024-08-01,google,organic,(organic),first_visit,Google,Organic,,11,0,7/29/24
2024-08-01,google,cpc,DF - Leads - Search,first_visit,Google,Paid,,6,0,7/29/24
2024-08-01,(direct),(none),(direct),form_start,Direct,Organic,,1,0,7/29/24
2024-08-01,google,cpc,(organic),form_start,Google,Paid,,1,0,7/29/24
2024-08-01,(direct),(none),(direct),page_view,Direct,Organic,,19,0,7/29/24
2024-08-01,google,cpc,(organic),page_view,Google,Paid,,4,0,7/29/24
2024-08-01,bing,organic,(organic),page_view,Bing,Organic,,8,0,7/29/24
2024-08-01,google,organic,(organic),page_view,Google,Organic,,33,0,7/29/24
2024-08-01,tagassistant.google.com,referral,(referral),page_view,Google,Organic,,1,0,7/29/24
2024-08-01,google,cpc,DF - Leads - Search,page_view,Google,Paid,,9,0,7/29/24
2024-08-01,(direct),(none),(direct),scroll,Direct,Organic,,4,0,7/29/24
2024-08-01,google,cpc,(organic),scroll,Google,Paid,,2,0,7/29/24
2024-08-01,bing,organic,(organic),scroll,Bing,Organic,,1,0,7/29/24
2024-08-01,google,organic,(organic),scroll,Google,Organic,,12,0,7/29/24
2024-08-01,(direct),(none),(direct),session_start,Direct,Organic,11,11,0,7/29/24
2024-08-01,google,cpc,(organic),session_start,Google,Paid,2,2,0,7/29/24
2024-08-01,bing,organic,(organic),session_start,Bing,Organic,2,2,0,7/29/24
2024-08-01,google,organic,(organic),session_start,Google,Organic,16,16,0,7/29/24
2024-08-01,tagassistant.google.com,referral,(referral),session_start,Google,Organic,1,1,0,7/29/24
2024-08-01,google,cpc,DF - Leads - Search,session_start,Google,Paid,7,7,0,7/29/24
2024-08-01,(direct),(none),(direct),user_engagement,Direct,Organic,,11,0,7/29/24
2024-08-01,google,cpc,(organic),user_engagement,Google,Paid,,1,0,7/29/24
2024-08-01,bing,organic,(organic),user_engagement,Bing,Organic,,2,0,7/29/24
2024-08-01,google,organic,(organic),user_engagement,Google,Organic,,9,0,7/29/24
2024-08-01,tagassistant.google.com,referral,(referral),user_engagement,Google,Organic,,1,0,7/29/24
2024-08-01,google,cpc,DF - Leads - Search,user_engagement,Google,Paid,,1,0,7/29/24
2024-08-02,google,organic,(organic),click,Google,Organic,,5,0,7/29/24
2024-08-02,google,organic,(organic),click_to_call_website,Google,Organic,,3,0,7/29/24
2024-08-02,(direct),(none),(direct),eligibility_form_submission,Direct,Organic,,6,0,7/29/24
2024-08-02,google,cpc,(not set),eligibility_form_submission,Google,Paid,,2,0,7/29/24
2024-08-02,google,cpc,(organic),eligibility_form_submission,Google,Paid,,2,0,7/29/24
2024-08-02,(direct),(none),(direct),file_download,Direct,Organic,,1,0,7/29/24
2024-08-02,(direct),(none),(direct),first_visit,Direct,Organic,,16,0,7/29/24
2024-08-02,google,cpc,(not set),first_visit,Google,Paid,,2,0,7/29/24
2024-08-02,google,cpc,(organic),first_visit,Google,Paid,,7,0,7/29/24
2024-08-02,bing,organic,(organic),first_visit,Bing,Organic,,1,0,7/29/24
2024-08-02,duckduckgo,organic,(organic),first_visit,Other,Organic,,1,0,7/29/24
2024-08-02,google,organic,(organic),first_visit,Google,Organic,,17,0,7/29/24
2024-08-02,yahoo,organic,(organic),first_visit,Yahoo,Organic,,1,0,7/29/24
2024-08-02,google,cpc,DF - Leads - Search,first_visit,Google,Paid,,3,0,7/29/24
2024-08-02,(direct),(none),(direct),form_start,Direct,Organic,,3,0,7/29/24
2024-08-02,google,cpc,(not set),form_start,Google,Paid,,1,0,7/29/24
2024-08-02,google,cpc,(organic),form_start,Google,Paid,,1,0,7/29/24
2024-08-02,(direct),(none),(direct),page_view,Direct,Organic,,36,0,7/29/24
2024-08-02,google,cpc,(not set),page_view,Google,Paid,,12,0,7/29/24
2024-08-02,google,cpc,(organic),page_view,Google,Paid,,9,0,7/29/24
2024-08-02,bing,organic,(organic),page_view,Bing,Organic,,3,0,7/29/24
2024-08-02,duckduckgo,organic,(organic),page_view,Other,Organic,,5,0,7/29/24
2024-08-02,google,organic,(organic),page_view,Google,Organic,,37,0,7/29/24
2024-08-02,yahoo,organic,(organic),page_view,Yahoo,Organic,,3,0,7/29/24
2024-08-02,google,cpc,DF - Leads - Search,page_view,Google,Paid,,3,0,7/29/24
2024-08-02,(direct),(none),(direct),scroll,Direct,Organic,,6,0,7/29/24
2024-08-02,google,cpc,(not set),scroll,Google,Paid,,1,0,7/29/24
2024-08-02,google,cpc,(organic),scroll,Google,Paid,,2,0,7/29/24
2024-08-02,bing,organic,(organic),scroll,Bing,Organic,,1,0,7/29/24
2024-08-02,duckduckgo,organic,(organic),scroll,Other,Organic,,1,0,7/29/24
2024-08-02,google,organic,(organic),scroll,Google,Organic,,12,0,7/29/24
2024-08-02,yahoo,organic,(organic),scroll,Yahoo,Organic,,1,0,7/29/24
2024-08-02,(direct),(none),(direct),session_start,Direct,Organic,20,20,0,7/29/24
2024-08-02,google,cpc,(not set),session_start,Google,Paid,2,2,0,7/29/24
2024-08-02,google,cpc,(organic),session_start,Google,Paid,8,8,0,7/29/24
2024-08-02,bing,organic,(organic),session_start,Bing,Organic,1,1,0,7/29/24
2024-08-02,duckduckgo,organic,(organic),session_start,Other,Organic,1,1,0,7/29/24
2024-08-02,google,organic,(organic),session_start,Google,Organic,22,22,0,7/29/24
2024-08-02,yahoo,organic,(organic),session_start,Yahoo,Organic,1,1,0,7/29/24
2024-08-02,google,cpc,DF - Leads - Search,session_start,Google,Paid,3,3,0,7/29/24
2024-08-02,(direct),(none),(direct),user_engagement,Direct,Organic,,15,0,7/29/24
2024-08-02,google,cpc,(organic),user_engagement,Google,Paid,,3,0,7/29/24
2024-08-02,duckduckgo,organic,(organic),user_engagement,Other,Organic,,1,0,7/29/24
2024-08-02,google,organic,(organic),user_engagement,Google,Organic,,10,0,7/29/24
2024-08-02,yahoo,organic,(organic),user_engagement,Yahoo,Organic,,1,0,7/29/24
2024-08-02,google,cpc,DF - Leads - Search,user_engagement,Google,Paid,,1,0,7/29/24
2024-08-03,google,cpc,(referral),eligibility_form_submission,Google,Paid,,6,0,7/29/24
2024-08-03,(direct),(none),(direct),first_visit,Direct,Organic,,7,0,7/29/24
2024-08-03,google,cpc,(organic),first_visit,Google,Paid,,7,0,7/29/24
2024-08-03,google,organic,(organic),first_visit,Google,Organic,,6,0,7/29/24
2024-08-03,google,cpc,(referral),first_visit,Google,Paid,,2,0,7/29/24
2024-08-03,google,cpc,(referral),form_start,Google,Paid,,1,0,7/29/24
2024-08-03,(direct),(none),(direct),page_view,Direct,Organic,,9,0,7/29/24
2024-08-03,google,cpc,(organic),page_view,Google,Paid,,8,0,7/29/24
2024-08-03,google,organic,(organic),page_view,Google,Organic,,31,0,7/29/24
2024-08-03,google,cpc,(referral),page_view,Google,Paid,,2,0,7/29/24
2024-08-03,(direct),(none),(direct),scroll,Direct,Organic,,1,0,7/29/24
2024-08-03,google,cpc,(organic),scroll,Google,Paid,,2,0,7/29/24
2024-08-03,google,organic,(organic),scroll,Google,Organic,,6,0,7/29/24
2024-08-03,google,cpc,(referral),scroll,Google,Paid,,2,0,7/29/24
2024-08-03,(direct),(none),(direct),session_start,Direct,Organic,8,8,0,7/29/24
2024-08-03,google,cpc,(organic),session_start,Google,Paid,7,7,0,7/29/24
2024-08-03,google,organic,(organic),session_start,Google,Organic,8,8,0,7/29/24
2024-08-03,google,cpc,(referral),session_start,Google,Paid,2,2,0,7/29/24
2024-08-03,(direct),(none),(direct),user_engagement,Direct,Organic,,5,0,7/29/24
2024-08-03,google,cpc,(organic),user_engagement,Google,Paid,,4,0,7/29/24
2024-08-03,google,organic,(organic),user_engagement,Google,Organic,,4,0,7/29/24
2024-08-03,google,cpc,(referral),user_engagement,Google,Paid,,1,0,7/29/24
2024-08-04,(direct),(none),(direct),first_visit,Direct,Organic,,11,0,7/29/24
2024-08-04,google,cpc,(organic),first_visit,Google,Paid,,1,0,7/29/24
2024-08-04,bing,organic,(organic),first_visit,Bing,Organic,,1,0,7/29/24
2024-08-04,google,organic,(organic),first_visit,Google,Organic,,11,0,7/29/24
2024-08-04,yahoo,organic,(organic),first_visit,Yahoo,Organic,,1,0,7/29/24
2024-08-04,google,cpc,(referral),first_visit,Google,Paid,,1,0,7/29/24
2024-08-04,google,cpc,DF - Leads - Search,first_visit,Google,Paid,,1,0,7/29/24
2024-08-04,(direct),(none),(direct),page_view,Direct,Organic,,15,0,7/29/24
2024-08-04,google,cpc,(organic),page_view,Google,Paid,,1,0,7/29/24
2024-08-04,bing,organic,(organic),page_view,Bing,Organic,,2,0,7/29/24
2024-08-04,google,organic,(organic),page_view,Google,Organic,,42,0,7/29/24
2024-08-04,yahoo,organic,(organic),page_view,Yahoo,Organic,,1,0,7/29/24
2024-08-04,google,cpc,(referral),page_view,Google,Paid,,1,0,7/29/24
2024-08-04,google,cpc,DF - Leads - Search,page_view,Google,Paid,,1,0,7/29/24
2024-08-04,(direct),(none),(direct),scroll,Direct,Organic,,3,0,7/29/24
2024-08-04,google,organic,(organic),scroll,Google,Organic,,5,0,7/29/24
2024-08-04,(direct),(none),(direct),session_start,Direct,Organic,12,12,0,7/29/24
2024-08-04,google,cpc,(organic),session_start,Google,Paid,1,1,0,7/29/24
2024-08-04,bing,organic,(organic),session_start,Bing,Organic,1,1,0,7/29/24
2024-08-04,google,organic,(organic),session_start,Google,Organic,15,15,0,7/29/24
2024-08-04,yahoo,organic,(organic),session_start,Yahoo,Organic,1,1,0,7/29/24
2024-08-04,google,cpc,(referral),session_start,Google,Paid,1,1,0,7/29/24
2024-08-04,google,cpc,DF - Leads - Search,session_start,Google,Paid,1,1,0,7/29/24
2024-08-04,(direct),(none),(direct),user_engagement,Direct,Organic,,7,0,7/29/24
2024-08-04,google,cpc,(organic),user_engagement,Google,Paid,,1,0,7/29/24
2024-08-04,bing,organic,(organic),user_engagement,Bing,Organic,,1,0,7/29/24
2024-08-04,google,organic,(organic),user_engagement,Google,Organic,,5,0,7/29/24
2024-08-04,yahoo,organic,(organic),user_engagement,Yahoo,Organic,,1,0,7/29/24
2024-08-04,google,cpc,DF - Leads - Search,user_engagement,Google,Paid,,1,0,7/29/24
2024-08-05,google,organic,(organic),click,Google,Organic,,1,0,8/5/24
2024-08-05,tagassistant.google.com,referral,(referral),click,Google,Organic,,1,0,8/5/24
2024-08-05,google,cpc,DF - Leads - Search,click,Google,Paid,,1,0,8/5/24
2024-08-05,tagassistant.google.com,referral,(referral),click_to_call_website,Google,Organic,,1,0,8/5/24
2024-08-05,google,cpc,DF - Leads - Search,click_to_call_website,Google,Paid,,1,0,8/5/24
2024-08-05,(direct),(none),(direct),eligibility_form_submission,Direct,Organic,,7,0,8/5/24
2024-08-05,google,cpc,(referral),eligibility_form_submission,Google,Paid,,1,0,8/5/24
2024-08-05,(direct),(none),(direct),first_visit,Direct,Organic,,14,0,8/5/24
2024-08-05,google,cpc,(not set),first_visit,Google,Paid,,1,0,8/5/24
2024-08-05,google,cpc,(organic),first_visit,Google,Paid,,2,0,8/5/24
2024-08-05,google,organic,(organic),first_visit,Google,Organic,,6,0,8/5/24
2024-08-05,google,cpc,DF - Leads - Search,first_visit,Google,Paid,,5,0,8/5/24
2024-08-05,(direct),(none),(direct),form_start,Direct,Organic,,5,0,8/5/24
2024-08-05,(direct),(none),(direct),page_view,Direct,Organic,,25,0,8/5/24
2024-08-05,google,cpc,(not set),page_view,Google,Paid,,2,0,8/5/24
2024-08-05,google,cpc,(organic),page_view,Google,Paid,,3,0,8/5/24
2024-08-05,google,organic,(organic),page_view,Google,Organic,,20,0,8/5/24
2024-08-05,tagassistant.google.com,referral,(referral),page_view,Google,Organic,,3,0,8/5/24
2024-08-05,google,cpc,DF - Leads - Search,page_view,Google,Paid,,6,0,8/5/24
2024-08-05,(direct),(none),(direct),scroll,Direct,Organic,,6,0,8/5/24
2024-08-05,google,cpc,(organic),scroll,Google,Paid,,2,0,8/5/24
2024-08-05,google,organic,(organic),scroll,Google,Organic,,6,0,8/5/24
2024-08-05,google,cpc,DF - Leads - Search,scroll,Google,Paid,,2,0,8/5/24
2024-08-05,(direct),(none),(direct),session_start,Direct,Organic,20,20,0,8/5/24
2024-08-05,google,cpc,(not set),session_start,Google,Paid,1,1,0,8/5/24
2024-08-05,google,cpc,(organic),session_start,Google,Paid,2,2,0,8/5/24
2024-08-05,google,organic,(organic),session_start,Google,Organic,6,6,0,8/5/24
2024-08-05,google,cpc,(referral),session_start,Google,Paid,1,1,0,8/5/24
2024-08-05,tagassistant.google.com,referral,(referral),session_start,Google,Organic,2,2,0,8/5/24
2024-08-05,google,cpc,DF - Leads - Search,session_start,Google,Paid,5,5,0,8/5/24
2024-08-05,(direct),(none),(direct),user_engagement,Direct,Organic,,12,0,8/5/24
2024-08-05,google,cpc,(not set),user_engagement,Google,Paid,,1,0,8/5/24
2024-08-05,google,cpc,(organic),user_engagement,Google,Paid,,1,0,8/5/24
2024-08-05,google,organic,(organic),user_engagement,Google,Organic,,4,0,8/5/24
2024-08-05,tagassistant.google.com,referral,(referral),user_engagement,Google,Organic,,1,0,8/5/24
2024-08-05,google,cpc,DF - Leads - Search,user_engagement,Google,Paid,,1,0,8/5/24
2024-08-06,(direct),(none),(direct),eligibility_form_submission,Direct,Organic,,8,0,8/5/24
2024-08-06,google,organic,(organic),eligibility_form_submission,Google,Organic,,2,0,8/5/24
2024-08-06,(direct),(none),(direct),first_visit,Direct,Organic,,6,0,8/5/24
2024-08-06,google,organic,(organic),first_visit,Google,Organic,,1,0,8/5/24
2024-08-06,google,cpc,DF - Brand,first_visit,Google,Paid,,1,0,8/5/24
2024-08-06,google,cpc,DF - Leads - Search,first_visit,Google,Paid,,1,0,8/5/24
2024-08-06,(direct),(none),(direct),form_start,Direct,Organic,,6,0,8/5/24
2024-08-06,(direct),(none),(direct),page_view,Direct,Organic,,16,0,8/5/24
2024-08-06,tagassistant.google.com,referral,(referral),page_view,Google,Organic,,15,0,8/5/24
2024-08-06,google,cpc,DF - Brand,page_view,Google,Paid,,1,0,8/5/24
2024-08-06,google,cpc,DF - Leads - Search,page_view,Google,Paid,,1,0,8/5/24
2024-08-06,(direct),(none),(direct),scroll,Direct,Organic,,1,0,8/5/24
2024-08-06,tagassistant.google.com,referral,(referral),scroll,Google,Organic,,3,0,8/5/24
2024-08-06,(direct),(none),(direct),session_start,Direct,Organic,12,12,0,8/5/24
2024-08-06,google,organic,(organic),session_start,Google,Organic,2,2,0,8/5/24
2024-08-06,tagassistant.google.com,referral,(referral),session_start,Google,Organic,2,2,0,8/5/24
2024-08-06,google,cpc,DF - Brand,session_start,Google,Paid,1,1,0,8/5/24
2024-08-06,google,cpc,DF - Leads - Search,session_start,Google,Paid,2,2,0,8/5/24
2024-08-06,(direct),(none),(direct),user_engagement,Direct,Organic,,14,0,8/5/24
2024-08-06,tagassistant.google.com,referral,(referral),user_engagement,Google,Organic,,10,0,8/5/24
2024-08-06,google,cpc,DF - Brand,user_engagement,Google,Paid,,1,0,8/5/24
2024-08-06,google,cpc,DF - Leads - Search,user_engagement,Google,Paid,,2,0,8/5/24
2024-08-07,google,organic,(organic),click_to_call_website,Google,Organic,,3,0,8/5/24
2024-08-07,(direct),(none),(direct),eligibility_form_submission,Direct,Organic,,1,0,8/5/24
2024-08-07,(direct),(none),(direct),first_visit,Direct,Organic,,11,0,8/5/24
2024-08-07,google,organic,(organic),first_visit,Google,Organic,,2,0,8/5/24
2024-08-07,google,cpc,DF - Leads - Search,first_visit,Google,Paid,,3,0,8/5/24
2024-08-07,(direct),(none),(direct),form_start,Direct,Organic,,3,0,8/5/24
2024-08-07,tagassistant.google.com,referral,(referral),form_start,Google,Organic,,5,0,8/5/24
2024-08-07,(direct),(none),(direct),page_view,Direct,Organic,,37,0,8/5/24
2024-08-07,tagassistant.google.com,referral,(referral),page_view,Google,Organic,,24,0,8/5/24
2024-08-07,google,cpc,DF - Leads - Search,page_view,Google,Paid,,3,0,8/5/24
2024-08-07,(direct),(none),(direct),scroll,Direct,Organic,,8,0,8/5/24
2024-08-07,tagassistant.google.com,referral,(referral),scroll,Google,Organic,,4,0,8/5/24
2024-08-07,google,cpc,DF - Leads - Search,scroll,Google,Paid,,1,0,8/5/24
2024-08-07,(direct),(none),(direct),session_start,Direct,Organic,19,19,0,8/5/24
2024-08-07,google,organic,(organic),session_start,Google,Organic,2,2,0,8/5/24
2024-08-07,tagassistant.google.com,referral,(referral),session_start,Google,Organic,4,4,0,8/5/24
2024-08-07,google,cpc,DF - Leads - Search,session_start,Google,Paid,3,3,0,8/5/24
2024-08-07,(direct),(none),(direct),user_engagement,Direct,Organic,,20,0,8/5/24
2024-08-07,tagassistant.google.com,referral,(referral),user_engagement,Google,Organic,,22,0,8/5/24
2024-08-07,google,cpc,DF - Leads - Search,user_engagement,Google,Paid,,1,0,8/5/24
2024-08-08,google,cpc,DF - Leads - Search,click,Google,Paid,,1,0,8/5/24
2024-08-08,google,organic,(organic),click_to_call_website,Google,Organic,,2,0,8/5/24
2024-08-08,google,cpc,DF - Leads - Search,click_to_call_website,Google,Paid,,1,0,8/5/24
